periodo,Nacional,Urbano,Rural,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Estado de México,Michoacán,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
t315,41.0731793386523,36.1385009330452,56.0305973060037,37.8429233506366,26.0495063135617,19.3191145622972,38.4879570151838,29.0577417495448,27.1243138105916,69.3697183789693,28.1092955503441,30.4226414198179,39.6011170590166,41.8802239302764,64.2976279893813,42.0700557225874,28.7443558724868,39.7100577523182,43.4103395098511,50.7238241272198,37.1590606418048,23.1156195529242,61.9055846841013,49.8877263904512,36.7544199251516,31.0100930607748,54.1507692293297,28.2927489602135,28.245013199964,35.2896026288922,38.9563921613681,49.4775660725261,50.9964966501201,39.1895539374163,52.8759284267387
t415,41.9971873942819,37.7162503037707,54.8953189275816,36.9275302886848,25.6380823214611,17.7960411691215,38.0581495015113,29.4924933357158,28.7064367624743,70.4951346311326,27.2511228816883,34.0378510187827,40.4786028233239,41.8969905742318,64.2652925368553,44.100584037042,28.8925047184092,39.9946235179158,44.6971023324896,56.0992794062264,36.4766855372985,25.2429329899472,59.924994202241,51.9508297827098,37.4592429105274,30.1866219918678,51.7163027524895,29.007725813118,28.826979598521,39.4691539199639,39.6690128081814,49.9041034262307,53.0168025006211,41.8013747309832,54.4096351199682
t116,41.7070186886027,37.6267194226321,54.0026111919037,38.17263592867,25.5151052518445,19.1623551273208,38.0960582899426,29.0241880011684,28.5261746430439,67.7925424102121,28.9369281761727,34.1241040453478,38.152320904773,37.8385813555737,62.3553283583208,45.0685389738284,28.1674554990961,40.4512497007413,42.9299480020696,52.4244990696744,34.8277935385527,27.2230739774311,63.1782898857841,51.4157025942266,34.5861850509415,27.8783699238825,52.8993644831126,28.5773103019262,31.3284729586426,38.3864282543898,39.3515238080084,50.5501401948453,53.938642258399,42.0964842015986,57.3621838838885
t216,40.9710228352043,36.5874288266696,54.2623056167165,37.0625298411802,24.3203917701289,20.2425354641564,37.6924018789376,29.9323247720565,27.9889673101335,68.3918633437955,23.6991546749077,35.6547426601248,37.8756038000958,37.6366017888947,63.145148058175,45.6205948912937,28.5537746994125,38.233592832396,41.2279826057095,51.4116511895396,34.8884870505868,25.5402096475333,60.6567076161129,49.6094479741146,36.623447064597,27.4073227509772,53.9259503917646,29.5560260519686,29.1545315230685,38.5206042359505,38.7041671211247,47.7031138455842,54.0440935754503,40.3825561078612,51.4071568346487
t316,39.9794102626699,35.4419773822691,53.7350472550038,34.1329724705432,22.9563109371845,20.9128424214028,37.2647403884621,27.0302581279987,25.3035969605964,67.5619577502111,23.4980931657015,33.4166402384206,36.0761320493166,40.0493182823232,63.4629909474177,39.084189555691,27.5790718461633,37.2615130654144,40.5590711229332,49.9942019003711,34.442243909829,23.6565913915357,62.7066381518807,48.4233627711459,37.9873443842609,26.9308340333937,47.6883186040276,29.3014316981978,31.5902952186893,39.8688530480863,36.8288457437785,48.0381486241984,52.6900476659202,39.1109810048778,50.1142660112743
t416,39.9681292186891,35.3018141883725,54.0036701340675,33.8038879665828,22.3818285045911,19.307618855375,36.1402581166958,28.1893606491777,26.2037539841813,69.6184453074202,22.4776327458228,31.1064903740014,35.0191127365241,38.4874304693511,65.1669194270557,41.4837543175415,26.6530041320971,36.4587912566594,43.5554582116723,49.8731449002823,32.024903496845,22.3652710043001,62.0777648471034,50.2857506995836,38.6947100696671,28.8549229635218,53.0158347007059,23.4484399107286,28.0047199064416,42.7817186933139,37.1123900814138,48.4634741970274,54.7130066995226,37.3024757413986,52.4304724963711
t117,38.9388764655292,34.2965588702256,52.8658803958489,35.1060190454865,23.5942232499833,17.1658323061761,38.0309922219606,25.9008694800751,26.1879823072506,67.9457185683754,22.8069557054179,30.588895989185,35.7413175480111,34.855165863917,59.6832766606415,51.8614375864645,22.6809356148327,35.1938772855557,38.1150742924384,47.7462381726481,31.8013360364692,22.7259540153739,62.6316518553774,49.6142555683195,37.0288058520355,27.9628269961585,49.9762185493364,25.0938034441542,28.9317218274363,41.8726492397601,38.5278879232444,47.3134639470229,51.7180844865449,38.5236011150744,54.4741907956102
t217,40.0900319472893,35.4486005618373,53.8911679838886,35.0664684221632,25.283469000342,18.155742132424,42.2351113231795,28.1516436150057,28.8298631432947,68.3613537823404,25.1581202199965,30.1922531728562,35.7366380797139,35.5333421276123,64.3998956424272,44.3092284750968,24.5087504890684,38.0372087457912,42.4781724994119,49.517962751258,32.217853695318,24.6568131153564,63.0901304312053,47.7776567697843,42.3580053324094,29.6829969221814,47.0524126755403,28.2843573836725,25.7604455071734,46.4313802829515,37.9857195082538,47.1045642859672,53.3263695160856,38.5676864627075,47.5686018096447
t317,41.8034186606052,36.9118701584885,56.2861672263755,37.8386168269437,27.1457147683739,20.0654008585602,42.3861538444251,29.852173867326,27.780018543902,71.4057785850769,26.8768675345136,34.4570962467675,36.2982478571379,35.8545862484825,66.5738157527915,49.547497227,24.9977536602186,38.1109754241398,43.8099194546221,52.0203085087129,35.1934367680653,24.5713338136839,64.1625286594614,51.9844644710213,42.4928758559682,27.8441281653733,46.2211780027115,27.0475732750537,30.7700198069413,49.0455513995769,40.1449650964676,47.6003338111345,56.5741321091239,39.8682790743278,51.4527013303993
t417,41.038419934997,36.3798713651138,54.9594191156081,37.1091728784037,25.1720815751696,17.5862299108335,40.2280539670375,28.3393123203588,25.6502631591505,71.3273881426475,25.1485326199395,37.8567834579732,37.9523931759442,36.2609035500218,65.5950234575567,50.1285038621299,25.5908715096139,37.3682507715375,40.6035720887423,51.5641730652304,31.3231301851344,24.3071283763029,64.5059872131362,47.6232551070182,40.2051569813593,29.1679455953696,46.7694020219249,25.8060384399259,26.3908157395328,48.69199283667,40.2227400077875,46.5414833844428,54.3586736894415,39.8920310225932,49.3335596436483
t118,39.1348002262469,34.8043481378848,51.9610156299603,35.6273621383291,22.8531066418061,19.1754805285986,40.4349320652773,28.0467647256303,26.0116584132756,68.2973956501126,25.6468371507601,31.0870685913526,38.1262249652176,31.0016740570718,63.0943120841382,48.1310246359799,23.7431767325553,35.7409224354405,39.3033096975259,53.1835373313907,29.947326939994,25.1877382284338,63.7432988212672,47.1510447016035,32.284692503242,29.0697925846812,47.8122709300778,22.5131868652837,27.4083309377572,46.1959540458606,38.3690500779108,46.7685228690397,51.5031865076306,39.0115979727844,52.0670450041769
t218,38.4684706224378,33.9819486433488,51.8797975460419,31.672738323109,21.3841739100707,16.3624881935201,41.1382501462907,26.1989711487171,25.2631051653614,69.1466168931046,25.0063262623208,30.3606027739603,35.0349389269596,32.2187716515801,60.0812690811418,47.1963423213255,24.8687146750817,35.7992404809468,36.6076954300687,51.9725567442848,29.261923713757,22.5788846904336,61.7856046053701,45.310031660254,35.1298827318385,28.2470965058995,43.7548600173618,26.2806852993042,27.4675562981446,44.4707996304626,35.0949782596708,45.127076790432,52.2344331577549,35.6600156106747,49.2612154786763
t318,39.2866195704771,34.8497290008914,52.34868738491,34.809085513727,23.4428657799275,19.724253598901,42.0061434468815,27.9214777262333,25.4492053340913,67.7688416282901,24.3738563109388,31.0920068847222,37.6818472174285,33.6320782061133,65.3577647010217,46.3210012694809,24.8724288911376,35.907602477888,37.3129845938627,55.260500251558,33.714154141003,22.8567758287066,63.9570253765129,47.3045725164637,35.747276398319,27.6711538586178,46.6830491789798,29.1753414958004,29.5717378821516,47.4009650252687,36.5797235259419,46.1835463444901,50.2949210761658,36.5122834943385,48.1879124010786
t418,39.8016191335122,35.0955797262897,53.7483311081442,34.7126105862948,22.4002882272215,19.413542095866,41.9721950689693,27.4900423213504,24.8735181806241,70.3140295378836,25.3805348440293,32.0563113503275,36.3315828522035,32.873257304324,62.8224954726269,46.6148405390767,27.0437679665368,37.2723337331175,38.0396386286251,54.9282894317816,34.4065226081027,24.7275551980434,64.0218108542613,45.9823835828736,35.5435340770633,27.0592250358184,46.4378810977464,27.5165256204857,29.7377008802079,48.797864857152,36.1943169889342,47.0189191158545,52.4220047180922,35.6505189782472,49.8872163608052
