periodo,TLP,TLPu,TLPr,TLP1,TLP2,TLP3,TLP4,TLP5,TLP6,TLP7,TLP8,TLP9,TLP10,TLP11,TLP12,TLP13,TLP14,TLP15,TLP16,TLP17,TLP18,TLP19,TLP20,TLP21,TLP22,TLP23,TLP24,TLP25,TLP26,TLP27,TLP28,TLP29,TLP30,TLP31,TLP32,ingpcx1,ingpcx2,ingpcx3,ingpcx4,ingpcx5,ingpcx6,ingpcx7,ingpcx8,ingpcx9,ingpcx10,ingpcx11,ingpcx12,ingpcx13,ingpcx14,ingpcx15,ingpcx16,ingpcx17,ingpcx18,ingpcx19,ingpcx20,ingpcx21,ingpcx22,ingpcx23,ingpcx24,ingpcx25,ingpcx26,ingpcx27,ingpcx28,ingpcx29,ingpcx30,ingpcx31,ingpcx32,ingpcx0,ingpcdef1,ingpcdef2,ingpcdef3,ingpcdef4,ingpcdef5,ingpcdef6,ingpcdef7,ingpcdef8,ingpcdef9,ingpcdef10,ingpcdef11,ingpcdef12,ingpcdef13,ingpcdef14,ingpcdef15,ingpcdef16,ingpcdef17,ingpcdef18,ingpcdef19,ingpcdef20,ingpcdef21,ingpcdef22,ingpcdef23,ingpcdef24,ingpcdef25,ingpcdef26,ingpcdef27,ingpcdef28,ingpcdef29,ingpcdef30,ingpcdef31,ingpcdef32,ingpcdef0,ingpc,ingpcdef
t315,41.0731793386523,36.1385009330452,56.0305973060037,37.8429233506366,26.0495063135617,19.3191145622972,38.4879570151838,29.0577417495448,27.1243138105916,69.3697183789693,28.1092955503441,30.4226414198179,39.6011170590166,41.8802239302764,64.2976279893813,42.0700557225874,28.7443558724868,39.7100577523182,43.4103395098511,50.7238241272198,37.1590606418048,23.1156195529242,61.9055846841013,49.8877263904512,36.7544199251516,31.0100930607748,54.1507692293297,28.2927489602135,28.245013199964,35.2896026288922,38.9563921613681,49.4775660725261,50.9964966501201,39.1895539374163,52.8759284267387,2003.19476679626,2536.5308602139,3254.53219780045,2255.7501670993,2568.93233519676,2614.64944421672,1112.15202131485,2596.85951104236,3112.19083621892,1886.99183478111,1774.25263671772,1114.22899793015,1723.70026247074,2385.29170850256,1886.15969501511,1796.04409442469,1430.17101086725,2062.73690637204,2667.34718431826,1144.63508534487,1567.98968479582,2035.68376951865,2742.90883290377,1589.06279641751,2638.3963207251,2541.7308990701,1980.87659365611,2012.73783006611,1538.887372786,1570.91756565392,2092.66928926086,1483.89352970966,1999.68149058184,1516.28196761918,1921.5586445442,2464.29996336629,1708.16019766951,1946.23904658158,1980.58281058245,841.187192784346,1966.52124315708,2359.00257099751,1427.34545486998,1341.82602161118,843.402061103357,1302.36622349275,1806.47429637649,1428.61227017313,1358.9684581394,1082.26946759913,1560.92189979271,2020.9399670361,865.109504548238,1186.70788203317,1540.07705833628,2078.43721982509,1202.62201344658,1997.28586198392,1925.06198598297,1496.94221393308,1524.66238073917,1164.65408669434,1187.92610345486,1584.8972323353,1122.27900266359,1513.94276205774,1999.68149058184,1513.94276205774
t415,41.9971873942819,37.7162503037707,54.8953189275816,36.9275302886848,25.6380823214611,17.7960411691215,38.0581495015113,29.4924933357158,28.7064367624743,70.4951346311326,27.2511228816883,34.0378510187827,40.4786028233239,41.8969905742318,64.2652925368553,44.100584037042,28.8925047184092,39.9946235179158,44.6971023324896,56.0992794062264,36.4766855372985,25.2429329899472,59.924994202241,51.9508297827098,37.4592429105274,30.1866219918678,51.7163027524895,29.007725813118,28.826979598521,39.4691539199639,39.6690128081814,49.9041034262307,53.0168025006211,41.8013747309832,54.4096351199682,2085.82970673196,2626.91856501418,3391.25481538771,2326.40327908603,2563.22795917921,2636.58361132276,1092.34783456434,2764.58002607203,2811.3678058858,1884.33692676562,1887.15339072927,1130.40763848562,1792.0118036998,2437.00662653961,1960.69268539015,1782.95179946169,1404.80912689046,2140.00376226434,2757.81307233439,1220.28080442403,1599.97684866976,2038.10824489255,2778.21763363175,1718.71203272116,2638.39610033224,2637.08766861172,1934.96631811619,2071.03604112547,1581.23471859376,1520.49716770024,2027.1281378644,1515.70581181587,2017.76026364476,1627.27753954562,2050.39383951974,2646.08889709261,1815.33476162044,2000.69153288871,2057.78932283364,851.653633032053,2157.00575602921,2195.13004016948,1469.25616370987,1471.5967834684,881.786320989306,1396.17123071242,1901.78326957185,1530.07389723811,1390.61542761282,1095.81685266988,1669.11991077192,2152.83872143764,951.000222455567,1248.08292696358,1589.33459175672,2168.80956724579,1340.54204198344,2058.2931153556,2057.8978020844,1508.08191196831,1616.48290294178,1233.46194228055,1185.54022885665,1581.98963291698,1181.89920450178,1574.2663947043,2017.76026364476,1574.2663947043
t116,41.7070186886027,37.6267194226321,54.0026111919037,38.17263592867,25.5151052518445,19.1623551273208,38.0960582899426,29.0241880011684,28.5261746430439,67.7925424102121,28.9369281761727,34.1241040453478,38.152320904773,37.8385813555737,62.3553283583208,45.0685389738284,28.1674554990961,40.4512497007413,42.9299480020696,52.4244990696744,34.8277935385527,27.2230739774311,63.1782898857841,51.4157025942266,34.5861850509415,27.8783699238825,52.8993644831126,28.5773103019262,31.3284729586426,38.3864282543898,39.3515238080084,50.5501401948453,53.938642258399,42.0964842015986,57.3621838838885,2108.00480482649,2680.74290318049,3440.51416257466,2314.85232043604,2587.89024959936,2738.7652213593,1193.13183977109,2719.15732434174,2883.64336587496,1912.23533035475,1915.04229945236,1216.65193179743,1745.1207427018,2507.60881740384,1960.45957493181,1853.77573122369,1577.05789192285,2255.42834525977,2688.16433731784,1141.44731432069,1604.71873399136,2219.06017070061,2912.44149313132,1694.07204263793,2432.13932389536,2637.94003932485,1959.8788976979,2171.31410121209,1626.27942767463,1559.01451537023,2076.65294454626,1501.52435355296,2046.4327618687,1562.79840207326,1989.66532515309,2552.54529986169,1716.88553670574,1920.74455524296,2032.43298573303,883.425439862049,2017.10650474596,2141.71448031545,1416.68417607291,1418.53825885723,901.926394613576,1290.62232595237,1860.37039675306,1454.56598752725,1374.04872945528,1169.44058303368,1671.53308415216,1995.49909497222,844.962207537358,1189.5802869652,1644.35831450321,2162.01745503857,1255.65620369317,1802.53150189626,1957.23396288277,1450.59747153753,1611.38242615505,1205.49866960259,1154.38864044981,1540.9947222043,1112.50311016685,1517.61861994974,2046.4327618687,1517.61861994974
t216,40.9710228352043,36.5874288266696,54.2623056167165,37.0625298411802,24.3203917701289,20.2425354641564,37.6924018789376,29.9323247720565,27.9889673101335,68.3918633437955,23.6991546749077,35.6547426601248,37.8756038000958,37.6366017888947,63.145148058175,45.6205948912937,28.5537746994125,38.233592832396,41.2279826057095,51.4116511895396,34.8884870505868,25.5402096475333,60.6567076161129,49.6094479741146,36.623447064597,27.4073227509772,53.9259503917646,29.5560260519686,29.1545315230685,38.5206042359505,38.7041671211247,47.7031138455842,54.0440935754503,40.3825561078612,51.4071568346487,2189.99597059248,2761.9108780731,3390.16683304871,2275.60174759011,2613.14344787091,2702.29650834255,1116.29283876719,2962.63393157742,2849.81902080289,1965.1291018266,2035.83108275862,1201.83733512377,1711.00860601027,2464.77294221882,1973.29392757769,1878.41936993837,1506.25065150048,2218.1913506703,2916.85974026411,1197.46012606925,1615.27367229184,2106.42797640571,2981.02207083838,1749.69572810548,2460.01568137794,2782.96376595426,1911.54059639993,2197.02672572399,1673.82749186868,1549.59321519448,2124.51670791396,1616.09245065237,2068.72148011211,1630.46432595226,2058.57878280065,2525.78059035667,1694.974602998,1947.55856460072,2013.81566133426,830.158419551769,2207.17107135361,2125.36678640474,1462.17413514132,1514.70537468043,894.589235996744,1270.94744157564,1836.57634144678,1470.37560151928,1398.3197213984,1121.62668383593,1650.69128717148,2174.3799113194,889.863843931408,1202.61482249581,1567.36833855383,2222.00512489969,1302.18712935378,1831.25848936879,2073.21100439416,1420.56807404006,1637.3804415718,1245.91213082188,1152.65961441551,1582.95647239879,1202.21378654522,1540.68990246676,2068.72148011211,1540.68990246676
t316,39.9794102626699,35.4419773822691,53.7350472550038,34.1329724705432,22.9563109371845,20.9128424214028,37.2647403884621,27.0302581279987,25.3035969605964,67.5619577502111,23.4980931657015,33.4166402384206,36.0761320493166,40.0493182823232,63.4629909474177,39.084189555691,27.5790718461633,37.2615130654144,40.5590711229332,49.9942019003711,34.442243909829,23.6565913915357,62.7066381518807,48.4233627711459,37.9873443842609,26.9308340333937,47.6883186040276,29.3014316981978,31.5902952186893,39.8688530480863,36.8288457437785,48.0381486241984,52.6900476659202,39.1109810048778,50.1142660112743,2191.22128630685,2962.79898868995,3496.34575212663,2255.37894890029,2737.08762778686,2731.47895815513,1148.17015223251,3100.86350804032,3093.66294861368,1991.87553818946,1895.87907010706,1146.9944276314,1839.68076751737,2539.09504445217,2128.03857423286,1874.15301801323,1577.56532833057,2287.85767642836,2861.15515774378,1160.21313988985,1695.53674401653,2158.76440583837,2990.97550530865,1849.1061272775,2388.74831579255,2632.63259085508,1839.09134471724,2303.52669578156,1655.0704275192,1540.53212307135,2177.21830376935,1619.19313094217,2129.71089614979,1590.72997136789,2153.15314128554,2540.11067810732,1637.7295992087,1989.25267121449,1984.69032613797,832.06797201239,2252.14707501749,2250.49432294581,1444.18717623968,1374.36037866527,832.463683824756,1330.82608176158,1844.50250941713,1546.16908174874,1359.70243089325,1145.33086705722,1658.94038307826,2079.95844536115,839.977450852404,1230.50543017887,1565.78055504186,2174.06986252986,1341.02349240238,1733.20061422881,1912.53254102844,1331.02824256992,1673.95653268661,1200.88704928279,1116.45857971743,1581.83064102405,1173.24668239791,1546.28846712389,2129.71089614979,1546.28846712389
t416,39.9681292186891,35.3018141883725,54.0036701340675,33.8038879665828,22.3818285045911,19.307618855375,36.1402581166958,28.1893606491777,26.2037539841813,69.6184453074202,22.4776327458228,31.1064903740014,35.0191127365241,38.4874304693511,65.1669194270557,41.4837543175415,26.6530041320971,36.4587912566594,43.5554582116723,49.8731449002823,32.024903496845,22.3652710043001,62.0777648471034,50.2857506995836,38.6947100696671,28.8549229635218,53.0158347007059,23.4484399107286,28.0047199064416,42.7817186933139,37.1123900814138,48.4634741970274,54.7130066995226,37.3024757413986,52.4304724963711,2194.674346799,2871.90268736189,3828.33292031547,2256.36456266796,2673.01819649492,2821.25148939519,1146.45853212149,3110.88475398657,3228.61394086328,2047.41004420417,2012.26953341996,1160.34509045346,1818.85337065813,2581.91076985999,2052.05162511168,1863.28203171301,1550.42548734839,2289.24127556755,3085.21514773828,1231.84413545282,1654.9264878948,2126.77320421948,2980.6013157316,1639.84632097765,2591.34543928478,2794.96358123339,1765.84575370127,2287.63385397472,1671.96350208878,1509.81063989916,2271.70875735761,1595.92103525825,2145.74385242318,1613.96413912047,2115.62069936081,2819.07724650942,1660.44579036882,1969.22538651869,2078.04992045646,841.866131196718,2290.48506022064,2381.27648037075,1504.06597823077,1478.28308393749,853.425209130209,1333.55505484983,1901.23675880869,1511.09708897021,1369.61874537049,1140.72656294542,1681.80655915843,2274.04232362645,903.469772384503,1216.68645915538,1563.0814891181,2196.30729351831,1205.2559873126,1904.66375617356,2057.81394323488,1294.88261178778,1685.0428568931,1229.13594020051,1108.37157505239,1672.76280823627,1171.75147975711,1578.96303468884,2145.74385242318,1578.96303468884
t117,38.9388764655292,34.2965588702256,52.8658803958489,35.1060190454865,23.5942232499833,17.1658323061761,38.0309922219606,25.9008694800751,26.1879823072506,67.9457185683754,22.8069557054179,30.588895989185,35.7413175480111,34.855165863917,59.6832766606415,51.8614375864645,22.6809356148327,35.1938772855557,38.1150742924384,47.7462381726481,31.8013360364692,22.7259540153739,62.6316518553774,49.6142555683195,37.0288058520355,27.9628269961585,49.9762185493364,25.0938034441542,28.9317218274363,41.8726492397601,38.5278879232444,47.3134639470229,51.7180844865449,38.5236011150744,54.4741907956102,2245.97182300511,2863.79738540377,3801.35635218342,2257.71309095997,2814.99682701061,2953.54870396194,1181.43443931107,3238.13953003372,3160.11841728368,2094.31350227552,2050.1483775411,1343.35187400359,1647.11785776078,2793.33707363453,2129.69219758474,2032.97966467087,1686.84181753343,2405.95149639059,3145.26759545865,1221.68128592028,1753.41335094495,2275.23898800015,2982.83105667212,1862.00380112951,2662.0217329808,2898.93781214511,1913.75551364405,2256.12021977123,1690.33141204599,1552.15151610476,2332.43953651103,1623.80808699621,2214.12494179264,1570.01480116005,2003.40722891711,2659.12815068002,1578.71991659801,1969.85163821704,2065.90079454393,825.019917593022,2264.49022225136,2212.52714397286,1462.83177369771,1432.07970222824,938.674177522956,1149.08682392852,1953.79998363122,1489.79717897171,1420.70427693517,1179.39981026146,1680.68371822599,2201.16312898442,852.303932576503,1225.51792379188,1589.95722902002,2087.19323329906,1300.63699041829,1860.00662165504,2027.39078646803,1335.41077312104,1578.37791778331,1181.4055863185,1083.74878746211,1631.70223618641,1133.72220187454,1548.08165691569,2214.12494179264,1548.08165691569
t217,40.0900319472893,35.4486005618373,53.8911679838886,35.0664684221632,25.283469000342,18.155742132424,42.2351113231795,28.1516436150057,28.8298631432947,68.3613537823404,25.1581202199965,30.1922531728562,35.7366380797139,35.5333421276123,64.3998956424272,44.3092284750968,24.5087504890684,38.0372087457912,42.4781724994119,49.517962751258,32.217853695318,24.6568131153564,63.0901304312053,47.7776567697843,42.3580053324094,29.6829969221814,47.0524126755403,28.2843573836725,25.7604455071734,46.4313802829515,37.9857195082538,47.1045642859672,53.3263695160856,38.5676864627075,47.5686018096447,2262.28490125789,2987.4133371191,3883.52493234203,2153.75191434814,2852.61319243795,2831.30599459628,1165.9982742088,3087.56882544668,3312.16742874308,2137.75640062163,2097.81062933968,1276.74101621554,1747.9738589042,2706.19915629248,2131.96508441764,1930.73540564979,1643.51736369283,2396.47610793254,3021.67451581763,1219.01419152316,1776.3345611323,2115.89108257186,2992.77832701585,1912.12412695266,2681.6045488514,2890.42332035885,1857.61020450842,2323.95161799066,1741.19038985872,1594.37740891716,2340.2586290242,1790.82974376195,2216.25715054676,1516.38471556555,2003.62091443657,2605.35624606144,1443.96584335085,1914.67128439751,1899.34814205148,780.167907258204,2071.03999832709,2225.13382981344,1431.00588533444,1403.46969177112,854.838383069887,1167.32207204801,1815.00590049464,1429.82549978135,1293.15395223067,1101.42482835023,1604.330081267,2027.96128605772,814.581136778323,1189.62504131282,1416.90636539936,2008.67604737173,1279.60404312814,1795.74000875174,1938.34295376487,1241.32866718891,1559.26817691921,1166.27326717051,1066.02153926979,1570.0206739391,1197.49268032298,1485.47191470185,2216.25715054676,1485.47191470185
t317,41.8034186606052,36.9118701584885,56.2861672263755,37.8386168269437,27.1457147683739,20.0654008585602,42.3861538444251,29.852173867326,27.780018543902,71.4057785850769,26.8768675345136,34.4570962467675,36.2982478571379,35.8545862484825,66.5738157527915,49.547497227,24.9977536602186,38.1109754241398,43.8099194546221,52.0203085087129,35.1934367680653,24.5713338136839,64.1625286594614,51.9844644710213,42.4928758559682,27.8441281653733,46.2211780027115,27.0475732750537,30.7700198069413,49.0455513995769,40.1449650964676,47.6003338111345,56.5741321091239,39.8682790743278,51.4527013303993,2136.52436548092,2893.03094571424,3890.87103716021,2174.04617501413,2787.06288300015,2978.82070987471,1130.51775165138,3203.57390576656,3222.23546700513,2190.74801932087,2100.31104170835,1223.17192482492,1796.07270141227,2777.71203253115,2194.69632969102,1947.46431640454,1653.80116031295,2373.24148736347,3182.9684288215,1221.66643292205,1754.50171953458,2060.46291161438,3142.41393930624,2045.00196050323,2602.71848176151,2811.26871288468,1777.49319780521,2215.61496440489,1820.96274568517,1562.53556964492,2302.51178538181,1713.37598305255,2219.66148648642,1423.29045040666,1929.45965256077,2594.54898087457,1449.33921821236,1859.21172907157,1986.41005071767,752.4872236953,2135.80228721838,2150.99590110618,1458.46948194167,1398.16871970383,814.601570007572,1194.25458353224,1851.73368436136,1463.48036385009,1297.27696774252,1102.15864334532,1580.51695926771,2123.60491951622,812.187907166791,1168.89054371294,1371.82833775575,2096.32482582357,1362.02061895409,1733.27093523448,1874.10393754899,1181.87731178893,1477.94659169189,1212.77496590678,1039.62204170861,1535.43017778042,1139.973057794,1479.34556171363,2219.66148648642,1479.34556171363
t417,41.038419934997,36.3798713651138,54.9594191156081,37.1091728784037,25.1720815751696,17.5862299108335,40.2280539670375,28.3393123203588,25.6502631591505,71.3273881426475,25.1485326199395,37.8567834579732,37.9523931759442,36.2609035500218,65.5950234575567,50.1285038621299,25.5908715096139,37.3682507715375,40.6035720887423,51.5641730652304,31.3231301851344,24.3071283763029,64.5059872131362,47.6232551070182,40.2051569813593,29.1679455953696,46.7694020219249,25.8060384399259,26.3908157395328,48.69199283667,40.2227400077875,46.5414833844428,54.3586736894415,39.8920310225932,49.3335596436483,2176.07910230795,3004.35366022578,3903.75812576753,2295.64368718154,2864.07001856994,3034.40442924924,1146.73263982053,3151.66960636545,2959.87567121404,2109.65928543207,2256.56862591271,1223.47280398128,1734.86077228569,2791.11610657707,2182.4119858309,2027.88111345942,1634.42597843769,2610.26129868485,3087.03676217195,1219.9719404393,1810.16122784947,2233.05721197274,3151.68008279486,1940.61178042696,2709.36922642568,2953.20587862014,1823.6849948927,2318.8583978087,1810.41223542042,1599.77960169311,2370.9937852617,1745.89440795916,2230.68220098991,1558.84370362154,2153.58557871287,2797.79744397993,1645.1582273746,2053.13842394793,2174.82935640459,821.281839705686,2258.46420773611,2122.49781315655,1510.83632707072,1616.14371985268,876.338298705905,1241.59180045505,2000.49873086445,1564.28241283343,1452.4332471427,1171.05561216468,1869.83119629506,2213.08670905974,873.341092997911,1296.6330702427,1599.4919269362,2259.37984284527,1390.0431814797,1940.46565462297,2116.27476782467,1305.41968889677,1662.27894886244,1297.01866121104,1145.3792814372,1699.35731006213,1250.0667876987,1598.38280957526,2230.68220098991,1598.38280957526
t118,39.1348002262469,34.8043481378848,51.9610156299603,35.6273621383291,22.8531066418061,19.1754805285986,40.4349320652773,28.0467647256303,26.0116584132756,68.2973956501126,25.6468371507601,31.0870685913526,38.1262249652176,31.0016740570718,63.0943120841382,48.1310246359799,23.7431767325553,35.7409224354405,39.3033096975259,53.1835373313907,29.947326939994,25.1877382284338,63.7432988212672,47.1510447016035,32.284692503242,29.0697925846812,47.8122709300778,22.5131868652837,27.4083309377572,46.1959540458606,38.3690500779108,46.7685228690397,51.5031865076306,39.0115979727844,52.0670450041769,2280.40934198056,3210.93149987999,3957.51741311952,2293.12122095201,2869.49062808132,3238.45120930121,1220.48070934311,3126.83376821097,3350.96791442885,2142.01369149389,2384.56724855603,1337.30577291264,1787.52176822001,2923.48257605221,2306.47077244323,2129.11391706248,1678.64215373212,2646.07020647274,3122.63547168045,1267.52682748559,1948.81063236866,2616.70703544688,3089.07244039799,2041.59154266817,2918.17754723917,2960.12317709607,1897.64476012096,2489.45260927539,1877.41182903712,1708.03061147628,2346.55039478391,1682.19316286081,2346.75883083521,1522.67321805957,2145.29741849189,2643.73384999587,1531.7622007495,1917.20524036842,2163.42934394121,814.774335401066,2088.47328315685,2239.60592281619,1430.08095030444,1591.96390349574,892.846039136899,1192.60290824203,1952.88855492143,1540.78331602938,1421.61361759488,1121.04402424757,1766.70103911042,2086.47470115005,845.875857005657,1301.36071026054,1747.21642259464,2064.04939803459,1363.0508879913,1948.27436943767,1977.18230787868,1266.30139635516,1663.28676278178,1253.75236219231,1139.92644674428,1567.60836903287,1122.69084839114,1567.371984689,2346.75883083521,1567.371984689
t218,38.4684706224378,33.9819486433488,51.8797975460419,31.672738323109,21.3841739100707,16.3624881935201,41.1382501462907,26.1989711487171,25.2631051653614,69.1466168931046,25.0063262623208,30.3606027739603,35.0349389269596,32.2187716515801,60.0812690811418,47.1963423213255,24.8687146750817,35.7992404809468,36.6076954300687,51.9725567442848,29.261923713757,22.5788846904336,61.7856046053701,45.310031660254,35.1298827318385,28.2470965058995,43.7548600173618,26.2806852993042,27.4675562981446,44.4707996304626,35.0949782596708,45.127076790432,52.2344331577549,35.6600156106747,49.2612154786763,2375.45072091083,3366.24002625289,4124.43855186549,2398.05169534687,2991.44699793267,3208.85569094555,1228.311201104,3275.66946374897,3380.36968343906,2235.0156135719,2425.86842323209,1350.73521217978,1809.47017638527,2850.35246333497,2343.7035412129,2203.57376083521,1667.62431176066,2676.13704336232,3315.08494148274,1328.4739053843,1917.57872980825,2585.57369769755,3281.69924344245,2135.41300392195,2818.1135371256,3078.81282307694,1952.61419772696,2588.05595630574,1893.94927639937,1728.05551012998,2453.7521152361,1759.72465816157,2389.18166522137,1551.9551007294,2199.95682365984,2695.08020500909,1567.00322444364,1955.0292765846,2096.86034482773,802.29726747856,2140.49757214231,2209.70514191104,1459.84799091661,1584.49690716344,882.255466883482,1181.4821114783,1862.62399081095,1531.54755326365,1439.41970463769,1089.58173825958,1748.16598117302,2166.59771103431,867.431700040104,1252.68513521236,1688.97694808858,2144.84447094887,1394.90278537349,1840.98996646896,2011.72365897284,1274.84590018311,1691.39311969627,1237.29946205382,1128.51983475779,1603.35413739308,1149.07470093889,1561.03170903897,2389.18166522137,1561.03170903897
t318,39.2866195704771,34.8497290008914,52.34868738491,34.809085513727,23.4428657799275,19.724253598901,42.0061434468815,27.9214777262333,25.4492053340913,67.7688416282901,24.3738563109388,31.0920068847222,37.6818472174285,33.6320782061133,65.3577647010217,46.3210012694809,24.8724288911376,35.907602477888,37.3129845938627,55.260500251558,33.714154141003,22.8567758287066,63.9570253765129,47.3045725164637,35.747276398319,27.6711538586178,46.6830491789798,29.1753414958004,29.5717378821516,47.4009650252687,36.5797235259419,46.1835463444901,50.2949210761658,36.5122834943385,48.1879124010786,2319.52303291312,3173.70377286125,4075.42894727573,2391.39932025103,2986.80031129565,3440.75405386201,1248.99342774102,3290.82394063725,3353.28875988872,2159.24510770455,2402.15853149685,1284.7997252504,1918.30356088248,2910.87577708589,2323.80177402298,2183.0147716812,1628.70003635656,2651.29924752901,3400.53336040601,1297.42284215129,1974.77517050995,2548.13800737854,3381.71804674284,2101.09236568476,2777.61076332865,3004.97400258395,1867.67586340209,2646.28913903208,1914.07322128685,1814.53972241997,2511.99921716942,1841.44824297959,2392.21320746734,1490.67435035882,2041.88433233584,2621.17427469597,1538.29400798145,1921.79891763104,2213.06934752301,802.317774947973,2116.83575028218,2159.04335688615,1387.07055699095,1543.01105141647,825.534012824478,1230.45976944114,1872.28158999138,1494.70462717528,1402.30900985672,1047.00177773639,1703.63364521643,2188.5633752753,832.798664428468,1268.90605744717,1637.0848730942,2176.46541474484,1350.08209137066,1785.1192345733,1932.37395130593,1198.24963791472,1702.9479298727,1230.23022090014,1165.15182032752,1615.58534023312,1182.15721746424,1538.07930549024,2392.21320746734,1538.07930549024
t418,39.8016191335122,35.0955797262897,53.7483311081442,34.7126105862948,22.4002882272215,19.413542095866,41.9721950689693,27.4900423213504,24.8735181806241,70.3140295378836,25.3805348440293,32.0563113503275,36.3315828522035,32.873257304324,62.8224954726269,46.6148405390767,27.0437679665368,37.2723337331175,38.0396386286251,54.9282894317816,34.4065226081027,24.7275551980434,64.0218108542613,45.9823835828736,35.5435340770633,27.0592250358184,46.4378810977464,27.5165256204857,29.7377008802079,48.797864857152,36.1943169889342,47.0189191158545,52.4220047180922,35.6505189782472,49.8872163608052,2365.31918728445,3260.44990965742,4291.74365746463,2367.45223905724,3037.56887989493,3343.87295243461,1220.08285228409,3240.95679712383,3289.97893115701,2295.97694540935,2411.77320866221,1346.01800756355,1902.11932171289,2961.35839800103,2340.05245278123,2234.41117220705,1638.20741736435,2592.57929001387,3310.70261175032,1349.21543459139,1995.23186427078,2609.58215813701,3379.40582430496,2176.34230442274,2792.35326962957,3208.05185269004,1899.14705107369,2581.02092470567,1880.38093398235,1722.85040074794,2666.34236207714,1837.86146813485,2406.18997189758,1573.63117373533,2170.83188477438,2856.67950083134,1575.83459151578,2022.54590086433,2225.86131804522,811.402112199322,2157.50678270177,2191.67589854396,1526.87901915115,1603.9368427537,895.192772011913,1263.78565909649,1971.23073955289,1557.6671509619,1485.86718164731,1090.00764107609,1724.6494942153,2204.67853995311,896.63112862947,1327.05815188562,1735.63290415184,2250.52499432378,1447.48060920351,1857.45433322152,2135.40025211677,1261.91488755823,1718.63780644415,1250.93394878213,1145.20138143308,1774.70132405134,1221.54874783348,1601.22012866919,2406.18997189758,1601.22012866919
